2023-05-01,14:15:47,3.7,18.16,-103.45,14.1,"75 km al SUROESTE de COALCOMAN, MICH ",2023-05-01,20:15:47,verificado
2023-05-01,15:40:52,3.5,16.87,-98.84,10.3,"51 km al NOROESTE de OMETEPEC, GRO ",2023-05-01,21:40:52,verificado
2023-05-01,15:52:28,3.6,15.65,-96.07,5.0,"15 km al SURESTE de CRUCECITA, OAX ",2023-05-01,21:52:28,verificado
2023-05-01,16:50:31,3.0,19.34,-103.88,43.3,"17 km al NOROESTE de COQUIMATLAN, COL ",2023-05-01,22:50:31,verificado
2023-05-01,17:11:03,3.9,18.16,-94.67,28.4,"17 km al NORTE de OTEAPAN, VER ",2023-05-01,23:11:03,verificado
2023-05-01,17:42:01,3.4,30.87,-116.16,10.0,"23 km al NOROESTE de VICENTE GUERRERO, BC ",2023-05-01,23:42:01,verificado
2023-05-01,18:10:52,3.5,16.66,-95.17,91.1,"13 km al NOROESTE de CD IXTEPEC, OAX ",2023-05-02,00:10:52,verificado
2023-05-01,18:48:05,3.7,18.09,-103.32,9.3,"78 km al SUR de COALCOMAN, MICH ",2023-05-02,00:48:05,verificado
2023-05-01,19:29:46,4.0,18.44,-101.48,49.2,"65 km al SUROESTE de HUETAMO, MICH ",2023-05-02,01:29:46,verificado
2023-05-01,20:08:27,4.0,15.57,-95.15,16.1,"68 km al SUR de SALINA CRUZ, OAX ",2023-05-02,02:08:27,verificado
2023-05-01,20:15:27,3.7,16.57,-98.44,15.5,"13 km al SUROESTE de OMETEPEC, GRO ",2023-05-02,02:15:27,verificado
2023-05-01,20:25:02,2.5,20.23,-99.11,5.0,"8 km al ESTE de PROGRESO, HGO ",2023-05-02,02:25:02,verificado
2023-05-01,20:26:19,2.3,20.31,-99.15,5.0,"8 km al NORESTE de PROGRESO, HGO ",2023-05-02,02:26:19,verificado
2023-05-01,20:27:34,1.7,20.31,-99.06,5.0,"14 km al NOROESTE de ACTOPAN, HGO ",2023-05-02,02:27:34,verificado
2023-05-01,20:29:52,2.5,20.28,-99.13,5.0,"8 km al NORESTE de PROGRESO, HGO ",2023-05-02,02:29:52,verificado
2023-05-01,20:38:44,3.4,19.84,-103.8,12.7,"22 km al OESTE de SAYULA, JAL ",2023-05-02,02:38:44,verificado
2023-05-01,21:13:22,4.0,15.79,-96.47,23.4,"5 km al NORTE de S PEDRO POCHUTLA, OAX ",2023-05-02,03:13:22,verificado
2023-05-01,21:21:48,3.5,20.26,-99.09,10.5,"10 km al ESTE de PROGRESO, HGO ",2023-05-02,03:21:48,verificado
2023-05-01,21:43:53,3.3,19.3,-103.96,2.1,"19 km al NOROESTE de COQUIMATLAN, COL ",2023-05-02,03:43:53,verificado
2023-05-01,21:47:56,3.5,16.26,-98.96,16.1,"75 km al SURESTE de SAN MARCOS, GRO ",2023-05-02,03:47:56,verificado
2023-05-01,22:05:08,3.1,16.36,-98.16,22.4,"12 km al OESTE de PINOTEPA NACIONAL, OAX ",2023-05-02,04:05:08,verificado
2023-05-01,22:13:13,3.9,19.89,-96.32,11.1,"56 km al ESTE de MISANTLA, VER ",2023-05-02,04:13:13,verificado
2023-05-01,22:14:21,3.6,18.79,-102.15,46.2,"27 km al SUR de NUEVA ITALIA, MICH ",2023-05-02,04:14:21,verificado
2023-05-01,22:33:24,3.7,17.66,-95.11,119.8,"29 km al SUROESTE de SAYULA DE ALEMAN, VER ",2023-05-02,04:33:24,verificado
2023-05-01,22:51:31,2.4,20.32,-99.06,4.0,"14 km al NOROESTE de ACTOPAN, HGO ",2023-05-02,04:51:31,verificado
2023-05-01,22:52:49,3.7,17.13,-95.39,109.2,"47 km al NOROESTE de MATIAS ROMERO, OAX ",2023-05-02,04:52:49,verificado
2023-05-01,23:05:21,3.8,15.73,-93.77,60.7,"40 km al SUR de TONALA, CHIS ",2023-05-02,05:05:21,verificado
2023-05-01,23:54:23,3.3,19.05,-104.57,40.1,"21 km al SUR de CIHUATLAN, JAL ",2023-05-02,05:54:23,verificado
2023-05-02,00:14:50,3.1,16.31,-98.14,11.1,"10 km al SUROESTE de PINOTEPA NACIONAL, OAX ",2023-05-02,06:14:50,verificado
2023-05-02,00:22:29,3.0,16.31,-97.98,2.3,"9 km al SURESTE de PINOTEPA NACIONAL, OAX ",2023-05-02,06:22:29,verificado
2023-05-02,00:23:04,2.4,18.42,-103.53,4.0,"55 km al SUROESTE de COALCOMAN, MICH ",2023-05-02,06:23:04,verificado
2023-05-02,00:23:49,3.5,18.14,-94.67,32.8,"15 km al NORTE de OTEAPAN, VER ",2023-05-02,06:23:49,verificado
2023-05-02,00:45:10,3.4,18.63,-103.87,17.5,"30 km al SUR de TECOMAN, COL ",2023-05-02,06:45:10,verificado
2023-05-02,00:58:08,3.8,30.75,-116.42,5.0,"41 km al OESTE de VICENTE GUERRERO, BC ",2023-05-02,06:58:08,verificado
2023-05-02,01:18:33,3.4,17.92,-96.06,99.6,"20 km al SURESTE de TUXTEPEC, OAX ",2023-05-02,07:18:33,verificado
2023-05-02,01:46:04,3.4,16.28,-98.13,10.2,"11 km al SUROESTE de PINOTEPA NACIONAL, OAX ",2023-05-02,07:46:04,verificado
2023-05-02,01:58:46,3.7,16.1,-96.95,31.0,"29 km al NORESTE de PUERTO ESCONDIDO, OAX ",2023-05-02,07:58:46,verificado
2023-05-02,02:37:39,3.7,14.8,-93.5,21.5,"97 km al SUROESTE de MAPASTEPEC, CHIS ",2023-05-02,08:37:39,verificado
2023-05-02,02:58:29,3.6,16.59,-99.5,11.9,"25 km al SUROESTE de SAN MARCOS, GRO ",2023-05-02,08:58:29,verificado
2023-05-02,03:23:09,3.6,18.41,-103.14,4.6,"41 km al SUR de COALCOMAN, MICH ",2023-05-02,09:23:09,verificado
2023-05-02,03:32:14,3.9,16.01,-96.45,30.6,"29 km al NORTE de S PEDRO POCHUTLA, OAX ",2023-05-02,09:32:14,verificado
2023-05-02,04:00:00,4.2,15.68,-92.52,153.6,"41 km al OESTE de FRONTERA COMALAPA, CHIS ",2023-05-02,10:00:00,verificado
2023-05-02,05:08:38,3.4,18.05,-103.26,4.1,"81 km al SUR de COALCOMAN, MICH ",2023-05-02,11:08:38,verificado
2023-05-02,05:13:07,3.4,18.11,-103.2,2.6,"74 km al SUR de COALCOMAN, MICH ",2023-05-02,11:13:07,verificado
2023-05-02,05:15:36,3.6,16.38,-98.43,7.9,"34 km al SUR de OMETEPEC, GRO ",2023-05-02,11:15:36,verificado
